Pedido;Data;Tipo Frete;Transportadora;Valor NF;Valor Frete
151286;20/03/2026;CIF/FOB;SM LOG;9927,75;459,76
151873;20/03/2026;CIF/FOB;SM LOG;9371,92;488,87
151525;20/03/2026;CIF/FOB;SM LOG;7767,26;343,33
151883;20/03/2026;CIF/FOB;ROSANELLA;10904;316,62
151579;20/03/2026;CIF/FOB;ROSANELLA;7452,72;305,57
151866;20/03/2026;CIF/FOB;ROSANELLA;6032,8;329,02
151871;20/03/2026;CIF/FOB;ROSANELLA;6530,52;279,87
151658;20/03/2026;CIF/FOB;ROSANELLA;6546,76;257,87
151604;20/03/2026;CIF/FOB;ROSANELLA;6493,2;243,51
151631;20/03/2026;CIF/FOB;ROSANELLA;6784,89;213,92
151621;20/03/2026;CIF/FOB;ROSANELLA;5504,32;245,32
151612;20/03/2026;CIF/FOB;ROSANELLA;5833,97;181,57
151622;20/03/2026;CIF/FOB;ROSANELLA;3324,8;171,76
151230;20/03/2026;CIF/FOB;ROSANELLA;4321,8;169,77
151827;20/03/2026;CIF/FOB;ROSANELLA;3480,36;157,85
151500;20/03/2026;CIF/FOB;ROSANELLA;4831,74;152,96
151755;20/03/2026;CIF/FOB;ROSANELLA;4609,32;151,17
151213;20/03/2026;CIF/FOB;ROSANELLA;4939,06;146,13
149610;20/03/2026;CIF/FOB;ROSANELLA;5578,78;135,63
151638;20/03/2026;CIF/FOB;ROSANELLA;3486,72;134,17
151249;20/03/2026;CIF/FOB;ROSANELLA;3683,08;123,09
151887;20/03/2026;CIF/FOB;ROSANELLA;5119,2;120,02
151485;20/03/2026;CIF/FOB;ROSANELLA;2697,56;117,7
151486;20/03/2026;CIF/FOB;ROSANELLA;4165,4;117,35
151681;20/03/2026;CIF/FOB;ROSANELLA;4214,36;106,97
151620;20/03/2026;CIF/FOB;ROSANELLA;2862,24;95
151845;20/03/2026;CIF;ARLETE;5982,84;318,36
151826;20/03/2026;CIF;ARLETE;3217,02;167,14
151670;20/03/2026;CIF;ARLETE;2522,64;204,53
151668;20/03/2026;CIF;ARLETE;2522,64;204,53
151886;20/03/2026;CIF;ARLETE;6582;174,44
151433;20/03/2026;CIF;MID TRANSPORTES;30369,2;1393,9
151863;20/03/2026;CIF;MID TRANSPORTES;16595,3;858,72
151748;20/03/2026;CIF;ARLETE;17748,86;539,72
151483;20/03/2026;CIF;MID TRANSPORTES;9173,08;580,1
151581;20/03/2026;CIF;MID TRANSPORTES;8983,21;222,15
151779;23/03/2026;CIF/FOB;SM LOG ;10764;330,25
151861;23/03/2026;CIF;BRASIL WEB;10110,08;697,77
151455;23/03/2026;CIF;GRN LOG;3283,2;226,17
151456;23/03/2026;CIF/FOB;SM LOG ;3486,34;108,85
151956;23/03/2026;CIF/FOB;SM LOG ;6427,72;203,86
151791;23/03/2026;CIF;ARLETE;6857,5;241,56
152027;23/03/2026;CIF/FOB;SM LOG ;3691,44;116,01
152121;23/03/2026;CIF/FOB;SM LOG ;5141,77;100,15
152015;23/03/2026;CIF;GRN LOG;23180,12;2120,78
152005;23/03/2026;CIF/FOB;SM LOG ;20017,84;719,79
152072;23/03/2026;CIF/FOB;SM LOG ;11295,93;444,65
151962;23/03/2026;CIF;BRASIL WEB;11434,6;1152,53
151775;23/03/2026;CIF;GRN LOG;3424,32;180,92
152117;23/03/2026;CIF/FOB;SM LOG ;8699,04;366,37
152076;23/03/2026;CIF;BRASIL WEB;11184;732,59
151802;23/03/2026;CIF/FOB;SM LOG ;4031,8;133,56
152042;23/03/2026;CIF;BRASIL WEB;10284,63;830,78
152055;23/03/2026;CIF/FOB;SM LOG ;2516,46;65,26
151958;23/03/2026;CIF;MID TRANSPORTES;5012,48;264,48
151995;23/03/2026;CIF/FOB;SM LOG ;10155,92;253,49
150946;23/03/2026;CIF;ROSANELLA;6956,86;134,97
151776;23/03/2026;CIF/FOB;SM LOG ;15022,8;347,23
151998;23/03/2026;CIF;BRASIL WEB;9769,36;762,96
151924;23/03/2026;CIF;GRN LOG;5015,48;341,1
151934;23/03/2026;CIF/FOB;SM LOG ;2488;128,55
151997;23/03/2026;CIF/FOB;SM LOG ;21621;719,32
151742;23/03/2026;CIF/FOB;SM LOG ;3226,08;37,97
151756;23/03/2026;CIF;BRASIL WEB;14776,16;1123,61
151880;23/03/2026;CIF;ROSANELLA;3292,18;104,78
151784;23/03/2026;CIF;ROSANELLA;63099,51;2720
151960;23/03/2026;CIF;MID TRANSPORTES;6271,44;404,5
151999;23/03/2026;CIF/FOB;SM LOG ;7974,58;275,64
150029;23/03/2026;CIF/FOB;SM LOG ;3357,44;122,15
151401;23/03/2026;CIF;TW TRANSPORTES;5039,16;428,74
151399;23/03/2026;CIF;TW TRANSPORTES;5197,64;302,23
151398;23/03/2026;CIF;ARLETE;5197,64;274,82
151306;23/03/2026;CIF;TW TRANSPORTES;5197,64;302,23
151296;23/03/2026;CIF;ARLETE;5197,64;274,82
151303;23/03/2026;CIF;ARLETE;5328,49;286,99
151302;23/03/2026;CIF;TW TRANSPORTES;5328,49;465,21
151301;23/03/2026;CIF;TW TRANSPORTES;5328,49;315,03
152039;23/03/2026;CIF;CIVARDI;15179,46;1140,74
151905;23/03/2026;CIF;TW TRANSPORTES;5221,64;219,27
150957;23/03/2026;CIF;ROSANELLA;11832,66;217,63
150952;23/03/2026;CIF;ROSANELLA;14871,02;261,44
151820;23/03/2026;CIF/FOB;SM LOG ;47329,2;2142,36
151228;23/03/2026;CIF;ARLETE;4725,92;147,93
151843;23/03/2026;CIF/FOB;SM LOG ;4068,4;267,15
152090;23/03/2026;CIF;KAMER CARGO;6609,76;475,83
152089;23/03/2026;CIF;KAMER CARGO;6609,76;475,83
151888;23/03/2026;CIF;BRASIL WEB;10391,76;708,92
151807;23/03/2026;CIF/FOB;SM LOG ;5670,76;172,22
151701;23/03/2026;CIF/FOB;SM LOG ;3249,88;113,08
151219;23/03/2026;CIF;ARLETE;4960,28;173,86
150976;23/03/2026;CIF;ROSANELLA;18563,04;329,28
151806;23/03/2026;CIF/FOB;SM LOG ;3260,24;118,39
151922;23/03/2026;CIF/FOB;SM LOG ;4759,32;138,82
152091;23/03/2026;CIF;ARLETE;11857,69;493,04
152040;23/03/2026;CIF;CIVARDI;47802,1;4942,73
152084;23/03/2026;CIF;ROSANELLA;11970,92;173,61
152014;23/03/2026;CIF/FOB;SM LOG ;6798,92;192,44
150500;23/03/2026;CIF/FOB;SM LOG ;4765,42;77,48
151925;23/03/2026;CIF;BRASIL WEB;9668,12;703,76
152120;23/03/2026;CIF/FOB;SM LOG ;26980,56;1416,05
151976;23/03/2026;CIF;MID TRANSPORTES;5048;351,38
152017;23/03/2026;CIF/FOB;SM LOG ;15429,4;566,06
152049;23/03/2026;CIF/FOB;SM LOG ;4908,88;175,93
151597;23/03/2026;CIF/FOB;SM LOG ;3310,23;109,19
152032;23/03/2026;CIF;KAMER CARGO;37620,56;3454,73
152047;23/03/2026;CIF/FOB;SM LOG ;7767,54;706,37
151518;23/03/2026;CIF/FOB;SM LOG ;4819,44;166,11
152012;23/03/2026;CIF/FOB;SM LOG ;15173;936,43
151835;23/03/2026;CIF;ARLETE;6825,28;270,21
152068;23/03/2026;CIF/FOB;SM LOG ;13041,73;442,79
152028;23/03/2026;CIF/FOB;SM LOG ;2181,2;52,71
152013;23/03/2026;CIF;TW TRANSPORTES;3510,24;446,65
150967;23/03/2026;CIF;ROSANELLA;15595,46;262,22
150958;23/03/2026;CIF;GRN LOG;15726,3;638,62
152051;23/03/2026;CIF/FOB;SM LOG ;7340;283,17
151209;23/03/2026;CIF;ARLETE;4068,4;166,03
151781;23/03/2026;CIF/FOB;SM LOG ;2587,68;134,27
151916;23/03/2026;CIF;BRASIL WEB;11070,26;920,94
151394;23/03/2026;CIF/FOB;SM LOG ;6290,97;328,17
151752;23/03/2026;CIF/FOB;SM LOG ;5633,98;227,97
151684;23/03/2026;CIF/FOB;SM LOG ;5633,98;227,97
151822;23/03/2026;CIF;GRN LOG;4118,9;281,39
151864;23/03/2026;CIF/FOB;SM LOG ;9164,91;299,72
151389;23/03/2026;CIF/FOB;CPP LOG;15861,96;618
151772;23/03/2026;CIF/FOB;CPP LOG;5863,28;180,98
151740;23/03/2026;CIF;TW TRANSPORTES;7245,82;273,33
151747;23/03/2026;CIF/FOB;CPP LOG;6702,03;255,88
151902;23/03/2026;CIF/FOB;CPP LOG;5246,56;218,85
151895;23/03/2026;CIF/FOB;CPP LOG;6785,71;312,96
151529;23/03/2026;CIF/FOB;CPP LOG;11464,51;510,47
151724;23/03/2026;CIF;BRASIL WEB;15973,68;953,55
151782;23/03/2026;CIF/FOB;CPP LOG;7148,4;322,27
150933;23/03/2026;CIF;ROSANELLA;11644,9;204,54
152019;23/03/2026;CIF/FOB;TLB;39244,16;1642
151867;23/03/2026;CIF;GRN LOG;18212,97;701,34
152029;23/03/2026;CIF/FOB;CPP LOG;10415,81;307,61
152011;23/03/2026;CIF;MID TRANSPORTES;9231;708,6
151852;23/03/2026;CIF/FOB;CPP LOG;5072,46;207,63
151697;23/03/2026;CIF/FOB;CPP LOG;5072,46;207,63
151607;23/03/2026;CIF/FOB;CPP LOG;14015,28;539,67
152123;23/03/2026;CIF;BRASIL WEB;11917,2;903,97
151836;23/03/2026;CIF/FOB;CPP LOG;3103,33;133,43
151308;23/03/2026;CIF/FOB;CPP LOG;5042,7;140,71
152118;23/03/2026;CIF/FOB;CPP LOG;21652,92;1007,59
151248;23/03/2026;CIF/FOB;CPP LOG;61469,2;1918,5
152115;23/03/2026;CIF/FOB;CPP LOG;11936;528,32
151833;23/03/2026;CIF/FOB;CPP LOG;5622,06;171,5
151244;23/03/2026;CIF;KAMER CARGO;22328,74;1912,68
151133;23/03/2026;CIF;ARLETE;2667,62;142,59
151805;23/03/2026;CIF/FOB;CPP LOG;7868,88;278,35
152034;23/03/2026;CIF/FOB;ROSANELLA;26895,66;1183,47
151751;23/03/2026;CIF/FOB;CPP LOG;5444,68;212,41
152025;23/03/2026;CIF;GRN LOG;2991,24;155,14
151700;23/03/2026;CIF/FOB;CPP LOG;3579,64;97,52
151984;23/03/2026;CIF;KAMER CARGO;1914;103,03
151904;23/03/2026;CIF/FOB;TLB;14445,76;561,88
151461;23/03/2026;CIF/FOB;CPP LOG;4212,38;158,66
152127;23/03/2026;CIF/FOB;TLB;57832,8;1965,25
151516;23/03/2026;CIF/FOB;TLB;3179,57;140,85
151834;23/03/2026;CIF/FOB;ROSANELLA;5938,26;209,92
152092;23/03/2026;CIF/FOB;TLB;3508,45;137,02
151896;23/03/2026;CIF/FOB;TLB;69456,08;2755,55
151443;23/03/2026;CIF/FOB;ROSANELLA;4230,48;207,12
151695;23/03/2026;CIF/FOB;ROSANELLA;3190,92;122,12
150679;23/03/2026;CIF/FOB;TLB;25064,24;1102,21
151096;23/03/2026;CIF/FOB;ROSANELLA;11792,8;551,31
151954;23/03/2026;CIF/FOB;TLB;122159,58;3750,4
151288;23/03/2026;CIF;ROSANELLA;6001,66;214,99
151679;23/03/2026;CIF/FOB;TLB;5192,01;155,78
151875;23/03/2026;CIF;ARLETE;3457,74;173,22
151552;23/03/2026;CIF;TW TRANSPORTES;7670,16;499,4
151926;23/03/2026;CIF/FOB;ROSANELLA;5151,12;271,5
151726;23/03/2026;CIF/FOB;TLB;17509,22;490,01
151749;23/03/2026;CIF/FOB;ROSANELLA;2955,16;166,58
152046;23/03/2026;CIF/FOB;CPP LOG;52943,26;1392,92
152045;23/03/2026;CIF/FOB;ROSANELLA;29331,1;1056,56
151725;23/03/2026;CIF/FOB;TLB;8966,38;266,09
151933;23/03/2026;CIF/FOB;ROSANELLA;39000;1721,85
151939;23/03/2026;CIF;Dedicado;48000;3246,93
151930;23/03/2026;CIF;Dedicado;52000;3246,93
151944;23/03/2026;CIF;Dedicado;48000;3246,93
151949;23/03/2026;CIF;BRASIL WEB;10640;1475,12
151946;23/03/2026;CIF;BRASIL WEB;10640;1475,12
151978;23/03/2026;CIF;Dedicado;48000;3246,93
151979;23/03/2026;CIF;BRASIL WEB;10640;1475,12
152087;23/03/2026;CIF/FOB;ROSANELLA;5560;365,42
151993;23/03/2026;CIF/FOB;ROSANELLA;2780;229,21
151963;23/03/2026;CIF/FOB;TLB;3336;183,67
151965;23/03/2026;CIF/FOB;TLB;3336;183,67
151964;23/03/2026;CIF/FOB;ROSANELLA;3336;179,33
151938;23/03/2026;CIF/FOB;ROSANELLA;3781,74;172,25
151994;23/03/2026;CIF/FOB;ROSANELLA;4216,8;196,46
151961;23/03/2026;CIF/FOB;ROSANELLA;12288;557,8
151808;23/03/2026;CIF/FOB;ROSANELLA;2895,68;134,48
152176;23/03/2026;CIF/FOB;ROSANELLA;12784,56;647,14
150508;23/03/2026;CIF;GRN LOG;20079;786,11
151996;23/03/2026;CIF;GRN LOG;6079,44;401,22
150303;24/03/2026;CIF;GRN LOG;14754,2;911,52
150454;24/03/2026;CIF/FOB;CPP LOG;22460,66;926,18
150731;24/03/2026;CIF/FOB;CPP LOG;23920;1110,01
150995;24/03/2026;CIF;BRASIL WEB;10121,44;625,34
151001;24/03/2026;CIF;BRASIL WEB;10006,96;616,96
151111;24/03/2026;CIF/FOB;TR CARGO;3259,44;113,75
151112;24/03/2026;CIF;BRASIL WEB;11132,52;900,63
151154;24/03/2026;CIF/FOB;TR CARGO;2958,36;111,63
151363;24/03/2026;CIF/FOB;TR CARGO;3060,94;103,65
151364;24/03/2026;CIF/FOB;CPP LOG;7522,6;256,86
151385;24/03/2026;CIF/FOB;CPP LOG;14847,78;370,12
151397;24/03/2026;CIF/FOB;TR CARGO;2629,52;121,24
151463;24/03/2026;CIF;KAMER CARGO;9843,94;525,91
151541;24/03/2026;CIF/FOB;TR CARGO;5450;196,47
151609;24/03/2026;CIF/FOB;TR CARGO;3051,32;196,87
151660;24/03/2026;CIF/FOB;TR CARGO;5312,31;256,37
151741;24/03/2026;CIF/FOB;TR CARGO;4556,7;176,32
151759;24/03/2026;CIF/FOB;TR CARGO;10108,32;386,57
151761;24/03/2026;CIF/FOB;CPP LOG;14355,64;536,61
151767;24/03/2026;CIF;ROSANELLA;3577,92;95
151795;24/03/2026;CIF/FOB;CPP LOG;14202,47;590,86
151825;24/03/2026;CIF/FOB;TR CARGO;3163,38;145,51
151848;24/03/2026;CIF;BRASIL WEB;11665,07;828,54
151874;24/03/2026;CIF;KAMER CARGO;12511,25;546,22
151876;24/03/2026;CIF;ROSANELLA;11872,8;311,84
151882;24/03/2026;CIF;ROSANELLA;3524,72;103,33
151893;24/03/2026;CIF;ROSANELLA;4360,63;126,21
151898;24/03/2026;CIF/FOB;TR CARGO;4229,4;141,05
151914;24/03/2026;CIF/FOB;TR CARGO;13800;423,3
151935;24/03/2026;CIF/FOB;TR CARGO;8914,69;269,19
151947;24/03/2026;CIF;BRASIL WEB;12862,51;1151,62
151959;24/03/2026;CIF/FOB;TR CARGO;8584,8;356,14
152004;24/03/2026;CIF;BRASIL WEB;4107,84;178,08
152007;24/03/2026;CIF;CIVARDI;14180,21;2222,76
152009;24/03/2026;CIF;TW TRANSPORTES;2968,56;218,57
152016;24/03/2026;CIF/FOB;TR CARGO;5424;306,77
152018;24/03/2026;CIF/FOB;CPP LOG;14942,46;587,43
152020;24/03/2026;CIF;ROSANELLA;3166,08;95
152021;24/03/2026;CIF/FOB;CPP LOG;11042,38;409,92
152022;24/03/2026;CIF;CIVARDI;9567;753,87
152023;24/03/2026;CIF/FOB;TR CARGO;2913,39;134,55
152024;24/03/2026;CIF;CIVARDI;19693,96;2359,61
152026;24/03/2026;CIF;TW TRANSPORTES;3142,54;268,34
152033;24/03/2026;CIF;ROSANELLA;4218;126,34
152035;24/03/2026;CIF;CIVARDI;13614,79;2151,11
152038;24/03/2026;CIF;CIVARDI;26153,21;2563,7
152048;24/03/2026;CIF;ARLETE;28503,98;1757,68
152052;24/03/2026;CIF;CIVARDI;9664,76;540,9
152070;24/03/2026;CIF/FOB;TR CARGO;4639,68;194,34
152074;24/03/2026;CIF/FOB;TR CARGO;7800,76;306,87
152081;24/03/2026;CIF;ROSANELLA;5157,36;95
152083;24/03/2026;CIF;KAMER CARGO;18704,39;1294,12
152088;24/03/2026;CIF/FOB;TR CARGO;3978;218,64
152108;24/03/2026;CIF;GRN LOG;23980;2972,84
152122;24/03/2026;CIF;CIVARDI;11223,12;895,12
152125;24/03/2026;CIF;ROSANELLA;7194;574,2
152129;24/03/2026;CIF;TW TRANSPORTES;2806,8;434,28
152130;24/03/2026;CIF/FOB;CPP LOG;11009,14;353,3
152131;24/03/2026;CIF/FOB;TR CARGO;4530,48;181,68
152132;24/03/2026;CIF/FOB;CPP LOG;27378,8;818,87
152133;24/03/2026;CIF;ROSANELLA;48288,96;1432,25
152143;24/03/2026;CIF;TW TRANSPORTES;10234,12;717,28
152148;24/03/2026;CIF/FOB;TR CARGO;6380,76;250,61
152174;24/03/2026;CIF/FOB;TR CARGO;5529,76;198,32
152175;24/03/2026;CIF/FOB;TR CARGO;4993,05;187,16
152177;24/03/2026;CIF;BRASIL WEB;14977,85;975,52
152182;24/03/2026;CIF;GRN LOG;5728;383,1
152183;24/03/2026;CIF/FOB;TR CARGO;6628,01;272,38
152185;24/03/2026;CIF;GRN LOG;3446,4;216,06
152186;24/03/2026;CIF;GRN LOG;49610,68;4220,65
152192;24/03/2026;CIF;ROSANELLA;6401,08;231,71
152194;24/03/2026;CIF/FOB;TR CARGO;3559,6;193,22
152195;24/03/2026;CIF/FOB;CPP LOG;47194,44;1898,71
152196;24/03/2026;CIF;BRASIL WEB;10066;1363,79
152197;24/03/2026;CIF/FOB;TR CARGO;4288,44;125,42
152201;24/03/2026;CIF/FOB;TR CARGO;4403,54;246,14
152204;24/03/2026;CIF;ARLETE;4351,56;220,18
152217;24/03/2026;CIF;ARLETE;28900;1319,53
152219;24/03/2026;CIF/FOB;CPP LOG;9754;419,4
152220;24/03/2026;CIF/FOB;TR CARGO;3120,8;159,53
152221;24/03/2026;CIF;ROSANELLA;5013,16;213,89
152222;24/03/2026;CIF/FOB;TR CARGO;11528,53;349,93
152223;24/03/2026;CIF;KAMER CARGO;10128,14;777,85
152224;24/03/2026;CIF;ROSANELLA;14954,86;603,77
152225;24/03/2026;CIF;ROSANELLA;13112,32;519,94
152226;24/03/2026;CIF;GRN LOG;7444,6;433,48
152227;24/03/2026;CIF/FOB;CPP LOG;30600;2071,36
152231;24/03/2026;CIF;GRN LOG;22055,09;1292,56
152233;24/03/2026;CIF;KAMER CARGO;44882,49;3001,13
152234;24/03/2026;CIF;ROSANELLA;10193,68;422,62
152235;24/03/2026;CIF;ARLETE;5161,68;449,37
152236;24/03/2026;CIF;CIVARDI;10063,56;955,84
152237;24/03/2026;CIF;BRASIL WEB;14298,54;853,6
152246;24/03/2026;CIF;KAMER CARGO;10954,5;620,15
152263;24/03/2026;CIF;DEDICADO;500920,72;24999,64
152269;24/03/2026;CIF;CIVARDI;9100,89;936,28
152271;24/03/2026;CIF;GRN LOG;7119,6;829,11
152273;24/03/2026;CIF;ARLETE;5228;724,96
152274;24/03/2026;CIF;TW TRANSPORTES;13503,06;964,33
152278;24/03/2026;CIF/FOB;CPP LOG;17066,72;749,35
152279;24/03/2026;CIF;KAMER CARGO;18756,96;1230,03
152280;24/03/2026;CIF/FOB;CPP LOG;13890,08;587,25
152286;24/03/2026;CIF;ROSANELLA;49508,98;2131,75
152287;24/03/2026;CIF;TW TRANSPORTES;2640,48;176,38
152288;24/03/2026;CIF;ARLETE;38067,68;2336,01
152289;24/03/2026;CIF;ARLETE;2573,08;113,63
152294;24/03/2026;CIF/FOB;TR CARGO;3837,32;106,89
152295;24/03/2026;CIF;GRN LOG;5025,72;238,67
152296;24/03/2026;CIF;ARLETE;3473,26;190,89
152297;24/03/2026;CIF;BRASIL WEB;43785,66;2703,8
152298;24/03/2026;CIF;TW TRANSPORTES;3558,4;355,86
152303;24/03/2026;CIF;TW TRANSPORTES;10452,8;1288,41
152314;24/03/2026;CIF/FOB;CPP LOG;12237,6;440,3
152315;24/03/2026;CIF/FOB;TR CARGO;2873,25;89,82
152316;24/03/2026;CIF/FOB;TR CARGO;3249,78;102,11
152325;24/03/2026;CIF/FOB;CPP LOG;27188,37;871,19
152355;24/03/2026;CIF;BRASIL WEB;10376,4;467,56
152468;25/03/2026;CIF/FOB;CPP LOG;6130,8;113,05
151510;25/03/2026;CIF/FOB;CPP LOG;8009,08;188,59
151716;25/03/2026;CIF;ROSANELLA;3036;95
152376;25/03/2026;CIF;TW TRANSPORTES;2689,2;170,22
152411;25/03/2026;CIF/FOB;CPP LOG;6713,2;257,19
152403;25/03/2026;CIF/FOB;CPP LOG;7807,76;307,39
151295;25/03/2026;CIF;ROSANELLA;3784,32;181,28
152095;25/03/2026;CIF/FOB;CPP LOG;9318,4;409,4
152373;25/03/2026;CIF;TW TRANSPORTES;30386,5;1719,42
152412;25/03/2026;CIF;BRASIL WEB;10864,8;1139,19
151643;25/03/2026;CIF;TW TRANSPORTES;6571,8;660,75
152386;25/03/2026;CIF;ROSANELLA;6448,86;157,24
152283;25/03/2026;CIF/FOB;CPP LOG;30769,64;1012,18
152539;25/03/2026;CIF/FOB;CPP LOG;3240;127,89
152050;25/03/2026;CIF/FOB;CPP LOG;10855;368,56
152291;25/03/2026;CIF;TW TRANSPORTES;4529,32;518,92
152114;25/03/2026;CIF;BRASIL WEB;8968,94;902,41
152292;25/03/2026;CIF;TW TRANSPORTES;5126,92;547,79
152413;25/03/2026;CIF;BRASIL WEB;15109,88;633,2
152041;25/03/2026;CIF/FOB;CPP LOG;2795,2;75,56
152534;25/03/2026;CIF/FOB;CPP LOG;8591,04;223,41
152388;25/03/2026;CIF;MID TRANSPORTES;19287,46;746,82
152545;25/03/2026;CIF/FOB;CPP LOG;3372,64;167,21
152454;25/03/2026;CIF/FOB;CPP LOG;7651,64;401,18
151676;25/03/2026;CIF;ROSANELLA;7905,04;224,65
152401;25/03/2026;CIF;GRN LOG;24024,25;1233,11
151770;25/03/2026;CIF/FOB;CPP LOG;6165,2;258,32
151444;25/03/2026;CIF;ROSANELLA;2847,12;95
152366;25/03/2026;CIF;TW TRANSPORTES;7669,36;478,67
152404;25/03/2026;CIF;MID TRANSPORTES;5483,63;328,16
152414;25/03/2026;CIF/FOB;CPP LOG;82445,25;2627,88
152441;25/03/2026;CIF;GRN LOG;5046,01;384,99
152393;25/03/2026;CIF;CIVARDI;14329,47;1037,91
152446;25/03/2026;CIF/FOB;CPP LOG;5891,5;204,23
152406;25/03/2026;CIF/FOB;CPP LOG;3259,2;101,81
152405;25/03/2026;CIF/FOB;CPP LOG;3704;101,81
151728;25/03/2026;CIF;BRASIL WEB;10006,7;947,12
151322;25/03/2026;CIF;ROSANELLA;18540,61;874,83
152440;25/03/2026;CIF;TRANS GP;109275,8;4545,8
152439;25/03/2026;CIF;TRANS GP;4854,3;135,51
152438;25/03/2026;CIF;TRANS GP;4854,3;135,51
152437;25/03/2026;CIF;TRANS GP;4854,3;135,51
152429;25/03/2026;CIF;TRANS GP;4854,3;135,51
152428;25/03/2026;CIF;TRANS GP;4854,3;135,51
152427;25/03/2026;CIF;TRANS GP;4854,3;135,51
152426;25/03/2026;CIF;TRANS GP;4854,3;135,51
152425;25/03/2026;CIF;TRANS GP;4854,3;135,51
152424;25/03/2026;CIF;TRANS GP;4854,3;135,51
152423;25/03/2026;CIF;TRANS GP;4854,3;135,51
152422;25/03/2026;CIF;TRANS GP;4854,3;135,51
152421;25/03/2026;CIF;TRANS GP;4854,3;135,51
152420;25/03/2026;CIF;TRANS GP;13744,42;908,92
152419;25/03/2026;CIF;TRANS GP;27830,28;2033,27
152418;25/03/2026;CIF;TRANS GP;27830,28;2033,27
152417;25/03/2026;CIF;TRANS GP;20661,86;1323,41
152416;25/03/2026;CIF;TRANS GP;17783,62;1158,68
152415;25/03/2026;CIF;TRANS GP;104493,58;5778,23
152409;25/03/2026;CIF;TRANS GP;106112,9;5858,01
152320;25/03/2026;CIF;TRANS GP;58218,86;3156,88
152229;25/03/2026;CIF;TRANS GP;60760,1;3409,77
152472;25/03/2026;CIF;GRN LOG;18516,14;1421,85
152471;25/03/2026;CIF;GRN LOG;30398,98;1520,81
152375;25/03/2026;CIF/FOB;CPP LOG;39058,56;962,42
152528;25/03/2026;CIF/FOB;CPP LOG;10764;454,63
152208;25/03/2026;CIF;ROSANELLA;3732,03;96,11
152191;25/03/2026;CIF;ROSANELLA;3137,39;95
152098;25/03/2026;CIF;GRN LOG;4347,54;489,08
151942;25/03/2026;CIF;MID TRANSPORTES;11514,43;836,81
152305;25/03/2026;CIF/FOB;CPP LOG;35817,52;1599,95
151737;25/03/2026;CIF;TW TRANSPORTES;35203,65;1430,38
152522;25/03/2026;CIF/FOB;CPP LOG;6153,6;151,42
152538;25/03/2026;CIF;BRASIL WEB;9603,76;626
151937;25/03/2026;CIF/FOB;ROSANELLA;5364;397,79
152529;25/03/2026;CIF/FOB;CPP LOG;3978;202,77
151894;25/03/2026;CIF/FOB;ROSANELLA;14232,78;660,26
152384;25/03/2026;CIF/FOB;CPP LOG;9201,56;405,92
152520;25/03/2026;CIF;GRN LOG;70068,8;4779,7
152505;25/03/2026;CIF;TW TRANSPORTES;6783,72;665,97
152503;25/03/2026;CIF;MID TRANSPORTES;10372,76;693,6
152499;25/03/2026;CIF;CIVARDI;9416,36;530,4
152490;25/03/2026;CIF;KAMER CARGO;9843,94;586,55
152408;25/03/2026;CIF/FOB;CPP LOG;6300,68;121,33
152396;25/03/2026;CIF;GRN LOG;22828,65;1338,86
152362;25/03/2026;CIF;GRN LOG;3050,94;265,93
152345;25/03/2026;CIF;GRN LOG;9573,28;499,53
152043;25/03/2026;CIF;GRN LOG;12730,46;1055,28
152407;25/03/2026;CIF/FOB;CPP LOG;8415,57;118,47
152553;25/03/2026;CIF;GRN LOG;29433,68;1554,01
152469;25/03/2026;CIF/FOB;CPP LOG;6225,24;130,21
152001;25/03/2026;CIF/FOB;ROSANELLA;13740;1021,82
150548;25/03/2026;CIF;BRASIL WEB;198,36;142,37
149510;25/03/2026;CIF;BRASIL WEB;14088;947,28
152572;25/03/2026;CIF;BRASIL WEB;16883,8;1852,92
152571;25/03/2026;CIF;BRASIL WEB;16883,8;1852,92
152570;25/03/2026;CIF;MID TRANSPORTES;5425,92;305,7
152569;25/03/2026;CIF;GRN LOG;25312;1760,43
152568;25/03/2026;CIF;BRASIL WEB;16883,8;1852,92
152519;25/03/2026;CIF;ROSANELLA;12243,28;353,79
152517;25/03/2026;CIF;ROSANELLA;8224,69;168,86
152266;25/03/2026;CIF;MID TRANSPORTES;30000;710,24
152145;25/03/2026;CIF;KAMER CARGO;16776,56;1272,97
151624;25/03/2026;CIF;ROSANELLA;10657,58;213,11
150692;25/03/2026;CIF;TW TRANSPORTES;9182;452,28
152543;25/03/2026;CIF/FOB;ROSANELLA;3475,2;160,91
152531;25/03/2026;CIF/FOB;ROSANELLA;3819,2;189,26
152565;26/03/2026;CIF;GRN LOG;11191,16;932,3
152564;26/03/2026;CIF;BRASIL WEB;10231,4;664,01
152555;26/03/2026;CIF;MID TRANSPORTES;4892,76;265,51
152562;26/03/2026;CIF;GRN LOG;4310,82;276,36
152516;26/03/2026;CIF;CPP LOG;3085,4;85,49
152515;26/03/2026;CIF;CPP LOG;3085,4;85,49
152514;26/03/2026;CIF;CPP LOG;3085,4;85,49
152513;26/03/2026;CIF;CPP LOG;3085,4;85,49
152504;26/03/2026;CIF;GRN LOG;10132,31;688,33
152512;26/03/2026;CIF;CPP LOG;3085,4;85,49
152511;26/03/2026;CIF;CPP LOG;3085,4;85,49
152510;26/03/2026;CIF;CPP LOG;3085,4;85,49
